Country,Code,ContinentCode,Happiness Index 0 (unhappy) - 10 (happy),Happiness Index 0 (unhappy) - 10 (happy)|year,Human Development Index (0 - 1),Human Development Index (0 - 1)|year,Women in parliament percent,Women in parliament percent|year,Land area in sq. km,Land area in sq. km|year,Cost of living index world average = 100,Cost of living index world average = 100|year,Food price index world average = 100,Food price index world average = 100|year,Fruit price index world average = 100,Fruit price index world average = 100|year,Vegetable price index world average = 100,Vegetable price index world average = 100|year,Bread and cereal prices world average = 100,Bread and cereal prices world average = 100|year,Milk cheese and eggs price index world average = 100,Milk cheese and eggs price index world average = 100|year,Meat price index world average = 100,Meat price index world average = 100|year,Fish and seafood prices world average = 100,Fish and seafood prices world average = 100|year,Alcohol beverage price index world average = 100,Alcohol beverage price index world average = 100|year,Clothing and footwear prices world average = 100,Clothing and footwear prices world average = 100|year,Housing and utilities price index world average  = 100,Housing and utilities price index world average  = 100|year,Furniture and household maintenance prices world average = 100,Furniture and household maintenance prices world average = 100|year,Healthcare price index world average = 100,Healthcare price index world average = 100|year,Transport prices world average = 100,Transport prices world average = 100|year,Hotel and restaurant price index world average = 100,Hotel and restaurant price index world average = 100|year,Vehicle prices world average = 100,Vehicle prices world average = 100|year,Communication price index world average = 100,Communication price index world average = 100|year,Recreation and culture price index world average = 100,Recreation and culture price index world average = 100|year,Education service price index world average = 100,Education service price index world average = 100|year,Machinery and equipment prices world average = 100,Machinery and equipment prices world average = 100|year,Fossil fuels electricity generation billion kilowatthours,Fossil fuels electricity generation billion kilowatthours|year,Wind electricity generation billion kilowatthours,Wind electricity generation billion kilowatthours|year,Solar electricity generation billion kilowatthours,Solar electricity generation billion kilowatthours|year,Hydroelectricity generation billion kilowatthours,Hydroelectricity generation billion kilowatthours|year,Nuclear power generation billion kilowatthours,Nuclear power generation billion kilowatthours|year,Geothermal electricity generation billion kilowatthours,Geothermal electricity generation billion kilowatthours|year,Fossil fuels electricity capacity million kilowatts,Fossil fuels electricity capacity million kilowatts|year,Wind electricity capacity million kilowatts,Wind electricity capacity million kilowatts|year,Solar electricity capacity million kilowatts,Solar electricity capacity million kilowatts|year,Hydroelectricity capacity million kilowatts,Hydroelectricity capacity million kilowatts|year,Nuclear electricity capacity million kilowatts,Nuclear electricity capacity million kilowatts|year,Geothermal electricity capacity million kilowatts,Geothermal electricity capacity million kilowatts|year,Oil consumption thousand barrels per day,Oil consumption thousand barrels per day|year,Gini income inequality index,Gini income inequality index|year,Poverty percent of population,Poverty percent of population|year,Percent income earned by the top 10 percent of earners,Percent income earned by the top 10 percent of earners|year,Health spending per capita,Health spending per capita|year,Health spending as percent of GDP,Health spending as percent of GDP|year,Life expectancy in years,Life expectancy in years|year,Death rate per 1000 people,Death rate per 1000 people|year,Fertility rate births per woman,Fertility rate births per woman|year,Prevalence of HIV percent of the population ages 15-49,Prevalence of HIV percent of the population ages 15-49|year,Cases of Tuberculosis per 100000 people,Cases of Tuberculosis per 100000 people|year,Hospital beds per 1000 people,Hospital beds per 1000 people|year,Nurse to hospital bed ratio,Nurse to hospital bed ratio|year,Doctors per 1000 people,Doctors per 1000 people|year,Nurses per 1000 people,Nurses per 1000 people|year,Dentists per 1000 people,Dentists per 1000 people|year,Pharmacists per 1000 people,Pharmacists per 1000 people|year,Gasoline consumption thousand barrels per day,Gasoline consumption thousand barrels per day|year,Coal consumption thousand short tons,Coal consumption thousand short tons|year,Electricity consumption billion kilowatthours,Electricity consumption billion kilowatthours|year,Renewable power generation billion kilowatthours,Renewable power generation billion kilowatthours|year,Property rights index (0-100),Property rights index (0-100)|year,Freedom from corruption index (0-100),Freedom from corruption index (0-100)|year,Fiscal freedom index (0-100),Fiscal freedom index (0-100)|year,Business freedom index (0-100),Business freedom index (0-100)|year,Labor freedom index (0-100),Labor freedom index (0-100)|year,Monetary freedom index (0-100),Monetary freedom index (0-100)|year,Trade freedom index (0-100),Trade freedom index (0-100)|year,Investment freedom index (0-100),Investment freedom index (0-100)|year,Financial freedom index (0-100),Financial freedom index (0-100)|year,Economic freedom overall index (0-100),Economic freedom overall index (0-100)|year,Quality of roads 1(low) - 7(high),Quality of roads 1(low) - 7(high)|year,Quality of railroad infrastructure 1(low) - 7(high),Quality of railroad infrastructure 1(low) - 7(high)|year,Quality of port infrastructure 1(low) - 7(high),Quality of port infrastructure 1(low) - 7(high)|year,Quality of air transport infrastructure 1(low) - 7(high),Quality of air transport infrastructure 1(low) - 7(high)|year,Alternative and nuclear energy percent of total energy use,Alternative and nuclear energy percent of total energy use|year,Income from natural resources percent of GDP,Income from natural resources percent of GDP|year,Access to electricity percent of the population,Access to electricity percent of the population|year,Population size in millions,Population size in millions|year,Population density people per square km,Population density people per square km|year,Population ages 65 and above percent of total,Population ages 65 and above percent of total|year,Population ages 0-14 percent of total,Population ages 0-14 percent of total|year,Female population percent of total,Female population percent of total|year,Refugee population,Refugee population|year,Migrant population percent of total population,Migrant population percent of total population|year,Population growth percent,Population growth percent|year,Globalization index (0-100),Globalization index (0-100)|year,Economic globalization index (0-100),Economic globalization index (0-100)|year,Political globalization index (0-100),Political globalization index (0-100)|year,Social globalization index (0-100),Social globalization index (0-100)|year,Kidnappings per 100000 people,Kidnappings per 100000 people|year,Robberies per 100000 people,Robberies per 100000 people|year,Number of prisoners per 100000 people,Number of prisoners per 100000 people|year,Thefts per 100000 people,Thefts per 100000 people|year,Homicides per 100000 people,Homicides per 100000 people|year,Economic growth: the rate of change of real GDP,Economic growth: the rate of change of real GDP|year,GDP per capita current U.S. dollars,GDP per capita current U.S. dollars|year,GDP per hour worked index relative to the U.S.,GDP per hour worked index relative to the U.S.|year,Capital investment as percent of GDP,Capital investment as percent of GDP|year,Household consumption as percent of GDP,Household consumption as percent of GDP|year,Unemployment rate,Unemployment rate|year,Public spending on education percent of GDP,Public spending on education percent of GDP|year,Public spending on education percent of public spending,Public spending on education percent of public spending|year,Literacy rate,Literacy rate|year,Female literacy rate ages 15-24,Female literacy rate ages 15-24|year,Male literacy rate ages 15-24,Male literacy rate ages 15-24|year,Youth literacy rate ages 15-24,Youth literacy rate ages 15-24|year,Student teacher ratio primary school,Student teacher ratio primary school|year,Primary school completion rate,Primary school completion rate|year,Primary school starting age ,Primary school starting age |year,Ratio of female to male pupils in primary school,Ratio of female to male pupils in primary school|year,Ratio of female to male students in secondary school,Ratio of female to male students in secondary school|year,Ratio of female to male students in tertiary level education,Ratio of female to male students in tertiary level education|year,Preprimary school enrollment percent of all eligible children,Preprimary school enrollment percent of all eligible children|year,Primary school enrollment percent of all eligible children,Primary school enrollment percent of all eligible children|year,Secondary school enrollment percent of all eligible children,Secondary school enrollment percent of all eligible children|year,Tertiary school enrollment percent of all eligible children,Tertiary school enrollment percent of all eligible children|year,Trained teachers in primary education percent of total,Trained teachers in primary education percent of total|year,Labor force participation rate,Labor force participation rate|year,Female labor force participation rate,Female labor force participation rate|year,Male labor force participation rate,Male labor force participation rate|year,People practicing Judaism as percent of the population,People practicing Judaism as percent of the population|year,Buddhists as percent of the total population,Buddhists as percent of the total population|year,People practicing Hinduism as percent of the population,People practicing Hinduism as percent of the population|year,Muslims as percent of the total population,Muslims as percent of the total population|year,Shia Muslims as percent of the total population,Shia Muslims as percent of the total population|year,Sunni Muslims as percent of the total population,Sunni Muslims as percent of the total population|year,Christians as percent of the total population,Christians as percent of the total population|year,Catholic Christians as percent of the total population,Catholic Christians as percent of the total population|year,Protestant Christians as percent of the total population,Protestant Christians as percent of the total population|year,Eastern Orthodox Christians as percent of the total population,Eastern Orthodox Christians as percent of the total population|year,Non religious people as percent of the population,Non religious people as percent of the population|year,Fragile state index 0 (low) - 120 (high),Fragile state index 0 (low) - 120 (high)|year,Security threats index 0 (low) - 10 (high),Security threats index 0 (low) - 10 (high)|year,Factionalized elites index 0 (low) - 10 (high),Factionalized elites index 0 (low) - 10 (high)|year,Group grievance index 0 (low) - 10 (high),Group grievance index 0 (low) - 10 (high)|year,Economic decline index 0 (low) - 10 (high),Economic decline index 0 (low) - 10 (high)|year,Uneven economic development index 0 (low) - 10 (high),Uneven economic development index 0 (low) - 10 (high)|year,Human flight and brain drain index 0 (low) - 10 (high),Human flight and brain drain index 0 (low) - 10 (high)|year,State legitimacy index 0 (high) - 10 (low),State legitimacy index 0 (high) - 10 (low)|year,Public services index 0 (high) - 10 (low),Public services index 0 (high) - 10 (low)|year,Human rights and rule of law index 0 (high) - 10 (low),Human rights and rule of law index 0 (high) - 10 (low)|year,Demographic pressures 0 (low) - 10 (high),Demographic pressures 0 (low) - 10 (high)|year,Refugees and displaced persons index 0 (low) - 10 (high),Refugees and displaced persons index 0 (low) - 10 (high)|year,External interventions index 0 (low) - 10 (high),External interventions index 0 (low) - 10 (high)|year,Rule of law index (-2.5 weak; 2.5 strong),Rule of law index (-2.5 weak; 2.5 strong)|year,Government effectiveness index (-2.5 weak; 2.5 strong),Government effectiveness index (-2.5 weak; 2.5 strong)|year,Control of corruption (-2.5 weak; 2.5 strong),Control of corruption (-2.5 weak; 2.5 strong)|year,Regulatory quality index (-2.5 weak; 2.5 strong),Regulatory quality index (-2.5 weak; 2.5 strong)|year,Voice and accountability index (-2.5 weak; 2.5 strong),Voice and accountability index (-2.5 weak; 2.5 strong)|year,Political stability index (-2.5 weak; 2.5 strong),Political stability index (-2.5 weak; 2.5 strong)|year,Corruption Perceptions Index 100 = no corruption,Corruption Perceptions Index 100 = no corruption|year,Political rights index 7 (weak) - 1 (strong),Political rights index 7 (weak) - 1 (strong)|year,Civil liberties index 7 (weak) - 1 (strong) ,Civil liberties index 7 (weak) - 1 (strong) |year
Chad,TCD,AF,4.25,2021.0,0.398,2020.0,32.26,2021.0,1259200.0,2021.0,58.53,2017.0,88.871,2017.0,69.43,2017.0,100.35,2017.0,96.8,2017.0,121.42,2017.0,56.38,2017.0,100.08,2017.0,81.98,2017.0,49.23,2017.0,39.501,2017.0,49.18,2017.0,51.53,2017.0,70.11,2017.0,46.19,2017.0,96.69,2017.0,135.17,2017.0,62.18,2017.0,37.06,2017.0,120.56,2017.0,0.28,2020.0,0.01,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.09,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,2.2,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,2019.0,0.0,2019.0,0.19,2019.0,0.01,2019.0,29.0,2022.0,13.0,2022.0,96.0,2022.0,28.0,2022.0,55.0,2022.0,74.2,2022.0,52.0,2022.0,60.0,2022.0,40.0,2022.0,50.0,2022.0,,,,,1.9,2019.0,2.7,2019.0,77.79,2019.0,21.87,2019.0,8.4,2019.0,,,,,,,,,,,,,,,2.96,2020.0,,,,,,,,,,,,,,,,,9.0,2015.0,,,,,,,18.97,2021.0,81.83,2021.0,1.88,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.34,2021.0,46.91,2021.0,69.93,2021.0,,,,,,,,,,,,,,,,,,,,,,,105.7,2022.0,8.6,2022.0,9.5,2022.0,8.4,2022.0,8.7,2022.0,8.8,2022.0,8.0,2022.0,9.4,2022.0,9.7,2022.0,8.3,2022.0,9.6,2022.0,9.1,2022.0,7.6,2022.0,-1.33,2021.0,-1.42,2021.0,-1.48,2021.0,-1.15,2021.0,-1.42,2021.0,-1.34,2021.0,20.0,2021.0,7.0,2020.0,6.0,2020.0
Chile,CHL,SA,6.17,2021.0,0.851,2020.0,35.48,2021.0,743532.0,2021.0,105.82,2017.0,120.959,2017.0,83.17,2017.0,164.28,2017.0,125.08,2017.0,137.71,2017.0,113.9,2017.0,116.69,2017.0,92.44,2017.0,141.67,2017.0,127.484,2017.0,107.62,2017.0,94.72,2017.0,92.83,2017.0,104.37,2017.0,101.42,2017.0,111.71,2017.0,92.25,2017.0,62.93,2017.0,95.47,2017.0,41.44,2020.0,5.52,2020.0,7.62,2020.0,20.79,2020.0,0.0,2020.0,0.25,2020.0,16.54,2020.0,2.15,2020.0,3.21,2020.0,6.94,2020.0,0.0,2020.0,0.04,2020.0,337.0,2014.0,44.9,2020.0,10.8,2020.0,35.8,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04,2019.0,13063.58,2019.0,75.55,2019.0,36.25,2019.0,73.0,2022.0,71.0,2022.0,75.0,2022.0,76.0,2022.0,58.0,2022.0,79.4,2022.0,78.0,2022.0,70.0,2022.0,70.0,2022.0,74.0,2022.0,5.2,2019.0,3.2,2019.0,4.9,2019.0,4.9,2019.0,25.26,2019.0,4.85,2019.0,100.0,2019.0,,,,,,,,,,,,,,,0.86,2020.0,75.84,2019.0,67.43,2019.0,86.17,2019.0,73.92,2019.0,1.6,2017.0,633.0,2017.0,231.0,2017.0,969.0,2016.0,4.3,2017.0,11.67,2021.0,16502.84,2021.0,42.04,2021.0,25.32,2021.0,60.97,2021.0,9.13,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.63,2021.0,44.17,2021.0,65.55,2021.0,,,,,,,,,,,,,,,,,,,,,,,43.2,2022.0,3.9,2022.0,2.2,2022.0,3.5,2022.0,3.7,2022.0,5.0,2022.0,3.3,2022.0,4.7,2022.0,4.2,2022.0,3.8,2022.0,6.2,2022.0,1.8,2022.0,0.9,2022.0,0.91,2021.0,0.63,2021.0,0.98,2021.0,0.95,2021.0,0.97,2021.0,0.06,2021.0,67.0,2021.0,1.0,2020.0,2.0,2020.0
China,CHN,AS,5.59,2021.0,0.761,2020.0,24.94,2021.0,9424703.0,2021.0,87.94,2017.0,116.157,2017.0,143.34,2017.0,100.55,2017.0,121.62,2017.0,149.34,2017.0,98.55,2017.0,116.05,2017.0,151.73,2017.0,145.88,2017.0,72.189,2017.0,111.24,2017.0,61.64,2017.0,77.9,2017.0,75.24,2017.0,84.95,2017.0,88.92,2017.0,69.23,2017.0,117.38,2017.0,125.41,2017.0,5025.8,2020.0,471.18,2020.0,269.72,2020.0,1355.2,2020.0,366.3,2020.0,0.13,2020.0,1245.17,2020.0,281.99,2020.0,254.36,2020.0,338.67,2020.0,47.53,2020.0,0.03,2020.0,11552.7,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3192.72,2019.0,4430349.0,2019.0,6875.09,2019.0,2005.88,2019.0,44.0,2022.0,39.0,2022.0,11.0,2022.0,69.0,2022.0,57.0,2022.0,70.0,2022.0,73.0,2022.0,20.0,2022.0,20.0,2022.0,48.0,2022.0,4.6,2019.0,4.5,2019.0,4.5,2019.0,4.6,2019.0,14.45,2019.0,1.14,2019.0,100.0,2019.0,,,,,,,,,,,,,,,0.24,2020.0,,,,,,,,,,,,,,,,,0.6,2017.0,,,,,,,43.37,2020.0,38.2,2020.0,4.82,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,2021.0,61.61,2021.0,74.29,2021.0,,,,,,,,,,,,,,,,,,,,,,,66.9,2022.0,5.2,2022.0,7.2,2022.0,6.8,2022.0,3.3,2022.0,6.0,2022.0,3.5,2022.0,8.2,2022.0,5.0,2022.0,9.7,2022.0,6.2,2022.0,3.4,2022.0,2.4,2022.0,0.04,2021.0,0.84,2021.0,0.05,2021.0,-0.31,2021.0,-1.64,2021.0,-0.48,2021.0,45.0,2021.0,7.0,2020.0,6.0,2020.0
Colombia,COL,SA,5.78,2021.0,0.767,2020.0,18.82,2021.0,1109500.0,2021.0,68.94,2017.0,89.73,2017.0,69.2,2017.0,80.24,2017.0,114.92,2017.0,96.94,2017.0,81.74,2017.0,131.31,2017.0,107.35,2017.0,86.99,2017.0,69.184,2017.0,69.4,2017.0,45.51,2017.0,75.97,2017.0,60.78,2017.0,105.17,2017.0,100.32,2017.0,67.71,2017.0,24.59,2017.0,115.08,2017.0,22.94,2020.0,0.06,2020.0,0.19,2020.0,45.82,2020.0,0.0,2020.0,0.0,2020.0,6.89,2020.0,0.51,2020.0,0.11,2020.0,11.94,2020.0,0.0,2020.0,0.0,2020.0,299.0,2014.0,54.2,2020.0,42.5,2020.0,42.2,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,127.39,2019.0,10225.18,2019.0,69.86,2019.0,55.76,2019.0,51.0,2022.0,42.0,2022.0,57.0,2022.0,69.0,2022.0,61.0,2022.0,79.3,2022.0,76.0,2022.0,80.0,2022.0,70.0,2022.0,65.0,2022.0,3.4,2019.0,1.7,2019.0,4.1,2019.0,4.5,2019.0,30.72,2019.0,4.69,2019.0,99.76,2019.0,,,,,,,,,,,,,,,1.07,2020.0,63.92,2019.0,49.31,2019.0,79.19,2019.0,63.24,2019.0,0.4,2017.0,244.0,2017.0,244.0,2017.0,178.0,2016.0,24.9,2017.0,10.56,2021.0,6131.23,2021.0,21.13,2021.0,19.74,2021.0,71.58,2021.0,14.34,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,85.93,2020.0,112.68,2020.0,101.8,2020.0,54.24,2020.0,98.65,2020.0,64.71,2021.0,52.18,2021.0,78.0,2021.0,,,,,,,,,,,,,,,,,,,,,,,78.4,2022.0,6.6,2022.0,7.6,2022.0,7.6,2022.0,5.5,2022.0,6.3,2022.0,4.8,2022.0,5.6,2022.0,6.3,2022.0,7.2,2022.0,8.1,2022.0,7.7,2022.0,5.1,2022.0,-0.45,2021.0,-0.01,2021.0,-0.34,2021.0,0.22,2021.0,0.1,2021.0,-0.91,2021.0,39.0,2021.0,3.0,2020.0,3.0,2020.0
Comoros,COM,AF,4.29,2020.0,0.554,2020.0,16.67,2021.0,1861.0,2021.0,70.11,2017.0,114.522,2017.0,69.17,2017.0,130.41,2017.0,119.98,2017.0,171.94,2017.0,102.47,2017.0,115.8,2017.0,191.11,2017.0,82.02,2017.0,43.906,2017.0,73.58,2017.0,45.04,2017.0,78.27,2017.0,62.8,2017.0,116.75,2017.0,82.39,2017.0,71.68,2017.0,20.49,2017.0,121.93,2017.0,0.13,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.03,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,1.3,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,2019.0,0.0,2019.0,0.1,2019.0,0.0,2019.0,29.0,2022.0,20.0,2022.0,96.0,2022.0,48.0,2022.0,56.0,2022.0,81.5,2022.0,27.0,2022.0,45.0,2022.0,30.0,2022.0,50.0,2022.0,,,,,,,,,53.43,2019.0,1.49,2019.0,84.3,2019.0,,,,,,,,,,,,,,,2.17,2020.0,,,,,,,,,,,,,,,,,7.6,2015.0,,,,,,,10.81,2021.0,99.79,2021.0,9.45,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,21.81,2018.0,99.51,2018.0,59.47,2018.0,8.99,2014.0,71.91,2017.0,43.36,2021.0,32.12,2021.0,54.53,2021.0,,,,,,,,,,,,,,,,,,,,,,,82.3,2022.0,5.9,2022.0,8.0,2022.0,4.5,2022.0,7.3,2022.0,7.4,2022.0,7.1,2022.0,7.9,2022.0,8.1,2022.0,5.5,2022.0,8.3,2022.0,5.8,2022.0,6.5,2022.0,-1.22,2021.0,-1.79,2021.0,-1.29,2021.0,-1.25,2021.0,-0.74,2021.0,-0.23,2021.0,20.0,2021.0,4.0,2020.0,4.0,2020.0
Costa Rica,CRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EU,6.13,2021.0,0.783,2020.0,31.13,2021.0,56590.0,2021.0,82.76,2017.0,109.272,2017.0,110.52,2017.0,133.04,2017.0,120.09,2017.0,94.89,2017.0,105.15,2017.0,136.85,2017.0,89.52,2017.0,120.69,2017.0,61.839,2017.0,95.99,2017.0,58.08,2017.0,112.89,2017.0,92.46,2017.0,101.25,2017.0,103.02,2017.0,81.14,2017.0,53.4,2017.0,86.83,2017.0,4.38,2020.0,1.72,2020.0,0.1,2020.0,3.4,2020.0,0.0,2020.0,0.09,2020.0,1.77,2020.0,0.79,2020.0,0.09,2020.0,1.85,2020.0,0.0,2020.0,0.01,2020.0,70.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.15,2019.0,759.49,2019.0,16.79,2019.0,8.39,2019.0,81.0,2022.0,50.0,2022.0,75.0,2022.0,72.0,2022.0,59.0,2022.0,80.5,2022.0,79.0,2022.0,75.0,2022.0,60.0,2022.0,68.0,2022.0,5.6,2019.0,2.4,2019.0,4.7,2019.0,4.8,2019.0,31.6,2019.0,0.66,2019.0,100.0,2019.0,,,,,,,,,,,,,,,-0.43,2020.0,81.49,2019.0,75.37,2019.0,85.79,2019.0,83.3,2019.0,0.0,2017.0,21.0,2017.0,74.0,2016.0,302.0,2016.0,1.1,2017.0,,,,,,,20.22,2021.0,58.31,2021.0,8.68,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.04,2021.0,45.92,2021.0,58.75,2021.0,,,,,,,,,,,,,,,,,,,,,,,49.3,2022.0,2.3,2022.0,4.4,2022.0,4.6,2022.0,5.4,2022.0,2.7,2022.0,5.8,2022.0,2.4,2022.0,3.4,2022.0,2.3,2022.0,5.1,2022.0,6.7,2022.0,4.2,2022.0,0.3,2021.0,0.59,2021.0,0.06,2021.0,0.5,2021.0,0.61,2021.0,0.71,2021.0,47.0,2021.0,1.0,2020.0,2.0,2020.0
Cuba,CUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,EU,6.22,2021.0,0.873,2018.0,14.29,2021.0,9240.0,2021.0,108.2,2017.0,126.753,2017.0,116.36,2017.0,127.59,2017.0,148.25,2017.0,138.43,2017.0,115.02,2017.0,149.92,2017.0,98.42,2017.0,125.97,2017.0,96.142,2017.0,103.24,2017.0,109.91,2017.0,116.86,2017.0,115.34,2017.0,94.8,2017.0,100.74,2017.0,99.6,2017.0,160.28,2017.0,90.77,2017.0,4.1,2020.0,0.24,2020.0,0.33,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,1.51,2020.0,0.16,2020.0,0.2,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,45.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81,2019.0,0.2,2019.0,4.73,2019.0,0.52,2019.0,86.0,2022.0,63.0,2022.0,71.0,2022.0,75.0,2022.0,66.0,2022.0,83.9,2022.0,79.0,2022.0,75.0,2022.0,60.0,2022.0,73.0,2022.0,,,,,4.3,2019.0,5.1,2019.0,12.05,2019.0,0.0,2019.0,100.0,2019.0,,,,,,,,,,,,,,,0.73,2020.0,81.64,2019.0,83.55,2019.0,78.14,2019.0,83.24,2019.0,3.1,2017.0,10.0,2017.0,50.0,2017.0,62.0,2016.0,0.6,2017.0,,,,,,,16.82,2021.0,62.04,2021.0,6.13,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.67,2021.0,56.65,2021.0,68.77,2021.0,,,,,,,,,,,,,,,,,,,,,,,56.9,2022.0,3.2,2022.0,7.9,2022.0,4.8,2022.0,5.3,2022.0,4.8,2022.0,3.4,2022.0,3.7,2022.0,3.6,2022.0,2.7,2022.0,3.7,2022.0,5.6,2022.0,8.2,2022.0,0.64,2021.0,0.74,2021.0,0.39,2021.0,0.86,2021.0,0.87,2021.0,0.44,2021.0,53.0,2021.0,1.0,2020.0,1.0,2020.0
Czechia,CZE,EU,6.92,2021.0,0.9,2020.0,25.0,2021.0,77200.0,2021.0,83.97,2017.0,93.819,2017.0,99.06,2017.0,112.27,2017.0,91.43,2017.0,85.81,2017.0,90.96,2017.0,133.75,2017.0,69.98,2017.0,123.91,2017.0,89.812,2017.0,94.89,2017.0,46.54,2017.0,97.56,2017.0,75.54,2017.0,87.81,2017.0,112.12,2017.0,76.23,2017.0,64.16,2017.0,89.57,2017.0,35.51,2020.0,0.7,2020.0,2.24,2020.0,3.4,2020.0,28.37,2020.0,0.0,2020.0,13.03,2020.0,0.34,2020.0,2.07,2020.0,1.1,2020.0,3.93,2020.0,0.0,2020.0,200.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,4.1,2020.0,8.66,2020.0,0.74,2020.0,0.71,2020.0,37.41,2019.0,45963.68,2019.0,61.79,2019.0,10.06,2019.0,89.0,2022.0,60.0,2022.0,93.0,2022.0,81.0,2022.0,57.0,2022.0,79.0,2022.0,79.0,2022.0,70.0,2022.0,80.0,2022.0,74.0,2022.0,3.9,2019.0,4.5,2019.0,3.2,2019.0,5.0,2019.0,15.85,2019.0,0.4,2019.0,100.0,2019.0,,,,,,,,,,,,,,,0.24,2020.0,84.85,2019.0,82.67,2019.0,89.19,2019.0,82.69,2019.0,0.2,2017.0,15.0,2017.0,209.0,2017.0,677.0,2016.0,0.6,2017.0,3.34,2021.0,26378.5,2021.0,61.18,2021.0,29.82,2021.0,45.67,2021.0,2.89,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.68,2021.0,51.67,2021.0,68.06,2021.0,,,,,,,,,,,,,25.1,2013.0,18.2,2013.0,1.8,2013.0,5.0,2013.0,41.8,2013.0,39.9,2022.0,2.3,2022.0,5.3,2022.0,4.3,2022.0,3.9,2022.0,1.9,2022.0,3.4,2022.0,4.2,2022.0,3.2,2022.0,2.0,2022.0,3.5,2022.0,3.5,2022.0,2.4,2022.0,1.13,2021.0,1.11,2021.0,0.64,2021.0,1.35,2021.0,1.02,2021.0,0.96,2021.0,54.0,2021.0,1.0,2020.0,1.0,2020.0
